Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
GameDecision;2021-01-25 15:30:49.6190;37877;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;5;-10.0330;0.0000;Running;1.1293;9;0.1000;4;0.1000;1;0.1000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
InputWindowChange;2021-01-25 15:31:00.0679;42568;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;6;-10.0330;0.0000;Running;1.8099;9;0.1000;4;0.1000;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-25 15:31:04.0695;44413;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;6;-10.0303;0.0000;Running;1.8099;9;0.1000;4;0.1000;1;0.1000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:31:04.0705;44413;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;6;-10.0303;0.0000;Running;1.8099;10;0.1000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
InputWindowChange;2021-01-25 15:31:14.3672;49063;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;7;-10.0303;0.0000;Running;2.1244;10;0.1000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-25 15:31:16.6629;50115;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6408;26;NULL
InputWindowChange;2021-01-25 15:31:16.6629;50115;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;7;-11.7324;0.0000;Running;2.1244;10;0.1000;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:31:16.6639;50115;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;7;-11.7324;0.0000;Running;2.1244;9;0.1500;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-25 15:31:16.7866;50165;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6212;26;NULL
MotorImagery;2021-01-25 15:31:18.4463;50928;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6550;27;NULL
Rest;2021-01-25 15:31:18.9600;51143;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6106;27;NULL
MotorImagery;2021-01-25 15:31:21.0121;52031;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6472;28;NULL
Rest;2021-01-25 15:31:22.2879;52607;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5730;28;NULL
MotorImagery;2021-01-25 15:31:23.5561;53192;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6442;29;NULL
Rest;2021-01-25 15:31:23.5611;53194;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6249;29;NULL
InputWindowChange;2021-01-25 15:31:26.3675;54489;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;8;-11.7324;0.0000;Running;1.4543;9;0.1500;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-25 15:31:26.5082;54549;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6490;30;NULL
Rest;2021-01-25 15:31:26.6301;54608;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6254;30;NULL
InputWindowChange;2021-01-25 15:31:27.8214;55152;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;8;-14.2774;0.0000;Running;1.4543;9;0.1500;4;0.1000;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:31:27.8224;55152;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;8;-14.2774;0.0000;Running;1.4543;9;0.1500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
MotorImagery;2021-01-25 15:31:30.2122;56255;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6547;31;NULL
Rest;2021-01-25 15:31:30.2152;56256;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6228;31;NULL
MotorImagery;2021-01-25 15:31:30.2172;56257;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6474;32;NULL
Rest;2021-01-25 15:31:30.4595;56361;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6257;32;NULL
MotorImagery;2021-01-25 15:31:34.5576;58142;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6482;33;NULL
Rest;2021-01-25 15:31:34.5606;58143;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5917;33;NULL
InputWindowChange;2021-01-25 15:31:38.1689;59780;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;9;-14.2774;0.0000;Running;2.4099;9;0.1500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-25 15:31:42.1669;61618;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;9;-14.2766;0.0000;Running;2.4099;9;0.1500;3;0.1500;0;0.1500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:31:42.1679;61618;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;9;-14.2766;0.0000;Running;2.4099;10;0.1500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
MotorImagery;2021-01-25 15:31:42.6024;61815;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6593;34;NULL
Rest;2021-01-25 15:31:43.1032;62049;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6387;34;NULL
InputWindowChange;2021-01-25 15:31:52.5275;66324;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;10;-14.2766;0.0000;Running;1.2258;10;0.1500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-25 15:31:53.7507;66881;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;10;-17.0500;0.0000;Running;1.2258;10;0.1500;3;0.1500;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:31:53.7507;66881;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;10;-17.0500;0.0000;Running;1.2258;10;0.1500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
InputWindowChange;2021-01-25 15:32:04.1666;71580;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;11;-17.0500;0.0000;Running;1.0458;10;0.1500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-25 15:32:08.1662;73423;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;11;-17.0485;0.0000;Running;1.0458;10;0.1500;2;0.2000;0;0.2000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:32:08.1672;73423;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;11;-17.0485;0.0000;Running;1.0458;10;0.1500;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
MotorImagery;2021-01-25 15:32:08.7922;73710;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6714;35;NULL
Rest;2021-01-25 15:32:09.0539;73829;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5920;35;NULL
InputWindowChange;2021-01-25 15:32:18.9490;78261;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;12;-17.0485;0.0000;Running;1.4454;10;0.1500;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-25 15:32:22.9474;80113;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;12;-17.0472;0.0000;Running;1.4454;10;0.1500;2;0.2000;0;0.2500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:32:22.9494;80113;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;12;-17.0472;0.0000;Running;1.4454;10;0.1500;2;0.2000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
MotorImagery;2021-01-25 15:32:23.8664;80533;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6511;36;NULL
Rest;2021-01-25 15:32:23.8684;80534;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6023;36;NULL
InputWindowChange;2021-01-25 15:32:33.9477;85019;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;13;-17.0472;0.0000;Running;1.6968;10;0.1500;2;0.2000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-25 15:32:36.7744;86328;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6469;37;NULL
InputWindowChange;2021-01-25 15:32:36.7744;86328;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;13;-18.2176;0.0000;Running;1.6968;10;0.1500;2;0.2000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:32:36.7754;86328;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;13;-18.2176;0.0000;Running;1.6968;9;0.2000;2;0.2000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-25 15:32:37.0267;86444;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6309;37;NULL
MotorImagery;2021-01-25 15:32:37.1494;86502;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6598;38;NULL
Rest;2021-01-25 15:32:37.2925;86569;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5841;38;NULL
InputWindowChange;2021-01-25 15:32:46.4082;90690;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;14;-18.2176;0.0000;Running;1.4900;9;0.2000;2;0.2000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-25 15:32:50.4068;92528;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;14;-18.2164;0.0000;Running;1.4900;9;0.2000;2;0.2000;0;0.3000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:32:50.4078;92528;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;14;-18.2164;0.0000;Running;1.4900;9;0.2000;2;0.2000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
InputWindowChange;2021-01-25 15:33:01.5288;97461;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;15;-18.2164;0.0000;Running;1.3126;9;0.2000;2;0.2000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-25 15:33:02.8402;98070;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;15;-20.9020;0.0000;Running;1.3126;9;0.2000;2;0.2000;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:33:02.8412;98070;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;15;-20.9020;0.0000;Running;1.3126;9;0.2000;1;0.2500;0;0.3500;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
InputWindowChange;2021-01-25 15:33:13.2086;102710;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;16;-20.9020;0.0000;Running;1.2893;9;0.2000;1;0.2500;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
MotorImagery;2021-01-25 15:33:14.8520;103475;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6493;39;NULL
InputWindowChange;2021-01-25 15:33:14.8520;103475;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;16;-23.2549;0.0000;Running;1.2893;9;0.2000;1;0.2500;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:33:14.8530;103475;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;16;-23.2549;0.0000;Running;1.2893;8;0.2500;1;0.2500;0;0.3500;0;0.0000;0;0.0000;0;0.0000;AccInput;NULL;NULL;AccInput
Rest;2021-01-25 15:33:15.1003;103588;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6339;39;NULL
MotorImagery;2021-01-25 15:33:15.2240;103645;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6457;40;NULL
Rest;2021-01-25 15:33:15.2260;103646;7b38f0c796a4069a4297af7f198927d2;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6336;40;NULL
InputWindowChange;2021-01-25 15:33:25.1477;108125;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;17;-23.2549;0.0000;Running;1.7856;8;0.2500;1;0.2500;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-25 15:33:29.1480;109942;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;17;-23.2535;0.0000;Running;1.7856;8;0.2500;1;0.2500;0;0.3500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:33:29.1490;109942;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;17;-23.2535;0.0000;Running;1.7856;8;0.2500;1;0.2500;0;0.4000;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
InputWindowChange;2021-01-25 15:33:40.1277;114840;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;18;-23.2535;0.0000;Running;1.1977;8;0.2500;1;0.2500;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-25 15:33:41.3249;115389;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;18;-26.0542;0.0000;Running;1.1977;8;0.2500;1;0.2500;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:33:41.3259;115389;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;18;-26.0542;0.0000;Running;1.1977;8;0.2500;0;0.3000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
InputWindowChange;2021-01-25 15:33:51.5479;120009;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Open;19;-26.0542;0.0000;Running;1.8353;8;0.2500;0;0.3000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
InputWindowChange;2021-01-25 15:33:55.5476;121865;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;19;-26.0525;0.0000;Running;1.8353;8;0.2500;0;0.3000;0;0.4000;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-25 15:33:55.5486;121865;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;19;-26.0525;0.0000;Running;1.8353;8;0.2500;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;RejInput;NULL;NULL;AccInput
GameStopped;2021-01-25 15:34:02.4986;124999;7b38f0c796a4069a4297af7f198927d2;anonymous;NULL;Closed;20;0.0000;0.0000;Stopped;1.8353;8;0.2500;0;0.3000;0;0.4500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
